0.018085590609017835,0.059270768880542404,0.12021237144180727,0.017543859649122806,0.061944059636262969,0.062743624563649611,0.017543859649122806,0.082531804689047722,0.018085590609017835,0.038097605440226237
0.061542192535412078,0.017543859649122806,0.017543859649122806,0.15529984416208142,0.017543859649122806,0.017543859649122806,0.27844254703145604,0.017543859649122806,0.18511366723752912,0.030857902601439034
0.12021237144180727,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.29433254927128255,0.017543859649122806
0.017543859649122806,0.15529984416208142,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.018085590609017835,0.22530911398337475
0.061944059636262969,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.06022667637082707,0.017543859649122806
0.062743624563649611,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.11125051088382201,0.065622466535735544,0.017543859649122806
0.017543859649122806,0.2549800746878268,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.22525947948793365,0.031762229728700395
0.082531804689047722,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.11125051088382201,0.017543859649122806,0.017543859649122806,0.058942161112742468,0.017543859649122806
0.018619397124110523,0.18511366723752912,0.29433254927128255,0.018085590609017835,0.058633800400913698,0.065622466535735544,0.22525947948793365,0.058942161112742468,0.017543859649122806,0.091200396449372306
0.039774398272645201,0.030857902601439034,0.017543859649122806,0.22530911398337475,0.017543859649122806,0.017543859649122806,0.031762229728700395,0.017543859649122806,0.091200396449372306,0.017543859649122806
