STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
296380,99999, 20161115,  -10.9, 8,  -16.7, 8, 1025.8, 8, 1007.6, 8,  10.8, 8,   4.4, 8,   5.8, 999.9,   -4.9 , -18.0*, 0.05F,  8.7, 001000,
296380,99999, 20161116,  -19.2, 8,  -25.8, 8, 1035.0, 8, 1016.3, 8,   5.7, 8,   5.3, 8,   9.7, 999.9,  -15.5 , -23.4*, 0.04F,  8.7, 001000,
296380,99999, 20161117,  -17.1, 8,  -23.1, 8, 1039.8, 8, 1021.0, 8,   9.6, 8,   4.1, 8,   5.8, 999.9,  -13.4 , -24.0 , 0.00F,  8.7, 001000,
296380,99999, 20161118,  -16.2, 8,  -21.9, 8, 1048.8, 8, 1030.0, 8,  10.3, 8,   2.3, 6,   3.9, 999.9,   -5.8 , -22.0*, 0.02F,  8.7, 001000,
296380,99999, 20161119,  -17.2, 8,  -23.0, 8, 1052.2, 8, 1033.2, 8,   4.9, 8,   2.4, 8,   3.9, 999.9,  -11.2*, -27.8 , 0.01F,  8.7, 001000,
296380,99999, 20161120,  -13.8, 8,  -20.7, 8, 1058.1, 8, 1039.1, 8,  10.6, 8,   2.9, 8,   3.9, 999.9,   -7.1 , -20.9*, 0.00F,  9.1, 000000,
296380,99999, 20161121,  -13.5, 8,  -20.2, 8, 1056.2, 8, 1037.3, 8,  10.7, 8,   4.1, 8,   7.8, 999.9,   -6.7*, -25.1 , 0.00F,  9.1, 000000,
296380,99999, 20161122,   -1.6, 8,   -7.8, 8, 1042.1, 8, 1024.0, 8,   7.0, 8,  10.7, 8,  13.6, 999.9,    2.8*, -13.7 , 0.02F,  8.7, 001000,
296380,99999, 20161123,   14.7, 7,    9.6, 7, 1018.9, 7, 1001.8, 7,   3.8, 7,   9.7, 7,  11.7,  21.4,   17.8*,  11.7*, 0.16E,999.9, 001000,
296380,99999, 20161124,   16.5, 8,   12.5, 8, 1015.0, 8,  998.0, 8,   6.3, 8,  10.0, 8,  15.5, 999.9,   20.5*,  12.9*, 0.16F, 12.6, 001000,
296380,99999, 20161125,   19.5, 8,   15.5, 8, 1012.0, 8,  995.2, 8,   2.1, 8,  12.9, 8,  15.5,  21.4,   21.6*,  12.9 , 0.24F, 15.7, 001000,
296380,99999, 20161126,   21.7, 8,   16.7, 8, 1016.8, 8,  999.9, 8,   5.8, 8,  11.4, 8,  17.5, 999.9,   23.7 ,  17.6 , 0.04F, 15.7, 001000,
296380,99999, 20161127,   22.4, 8,   15.4, 8, 1025.6, 8, 1008.6, 8,  10.9, 8,  13.1, 8,  17.5, 999.9,   24.1 ,  19.9 , 0.01F, 15.4, 001000,
296380,99999, 20161128,   22.7, 8,   18.6, 8, 1020.8, 8, 1004.0, 8,   6.5, 8,  12.6, 8,  17.5, 999.9,   24.3*,  21.0 , 0.02E, 12.2, 001000,
296380,99999, 20161129,   25.9, 8,   22.5, 8, 1026.7, 8, 1009.8, 8,   5.4, 8,   8.3, 8,  13.6, 999.9,   27.5 ,  21.7 , 0.03E,999.9, 001000,
296380,99999, 20161130,   26.1, 8,   18.8, 8, 1019.0, 8, 1002.3, 8,  10.6, 8,  11.2, 8,  15.5, 999.9,   27.7 ,  23.9 , 0.00F, 11.8, 001000,
296380,99999, 20161201,   23.9, 8,   16.3, 8, 1013.9, 8,  997.1, 8,   9.3, 8,   8.5, 8,  11.7, 999.9,   26.6*,  20.7 , 0.00H,999.9, 001000,
296380,99999, 20161202,    8.1, 8,    4.3, 8, 1026.3, 8, 1008.8, 8,  10.2, 8,   5.3, 8,   7.8, 999.9,   24.8*,  -6.0*, 0.30F, 13.8, 001000,
296380,99999, 20161203,   -4.2, 8,  -10.5, 8, 1034.5, 8, 1016.4, 8,  13.0, 8,   2.9, 8,   5.8, 999.9,    7.5 , -15.7 , 0.00F, 13.8, 000000,
296380,99999, 20161204,   17.6, 8,   12.9, 8, 1013.0, 8,  996.1, 8,   7.3, 8,   8.5, 8,  11.7, 999.9,   32.7*,  -6.2*, 0.03F, 13.8, 001000,
296380,99999, 20161205,   18.4, 8,   14.1, 8, 1013.3, 8,  996.4, 8,   4.9, 8,  11.2, 8,  19.4, 999.9,   31.1 ,   9.7*, 0.16F, 14.2, 001000,
296380,99999, 20161206,   12.2, 8,    9.0, 8, 1019.4, 8, 1002.1, 8,   6.9, 8,   6.8, 8,   7.8,  23.3,   21.2*,   5.9*, 0.24F, 13.8, 001000,
296380,99999, 20161207,   13.4, 8,    8.5, 8, 1021.5, 8, 1004.3, 8,  12.8, 8,   9.2, 8,  11.7,  19.4,   17.6 ,   4.8 , 0.00F, 17.3, 001000,
296380,99999, 20161208,   16.2, 8,   11.7, 8, 1019.2, 8, 1002.1, 8,  11.0, 8,   8.7, 8,  11.7, 999.9,   19.9*,  11.5 , 0.02F, 16.9, 001000,
296380,99999, 20161209,   18.4, 8,   14.0, 8, 1008.5, 8,  991.7, 8,   8.3, 7,  11.7, 8,  17.5,  19.4,   29.1 ,   0.7*, 0.04F, 15.7, 001000,
296380,99999, 20161210,    2.2, 8,   -3.1, 8, 1022.1, 8, 1004.4, 8,   6.9, 8,  10.0, 8,  11.7, 999.9,    8.2*,  -6.2 , 0.05F, 16.5, 001000,
296380,99999, 20161211,   14.0, 8,    5.2, 8, 1020.5, 8, 1003.4, 8,  10.7, 8,  10.9, 8,  13.6,  19.4,   20.7*,   4.5 , 0.01E, 16.1, 001000,
296380,99999, 20161212,   27.8, 8,   20.4, 8, 1012.7, 8,  996.2, 8,  10.3, 8,  12.1, 8,  13.6,  19.4,   30.6*,  12.4 , 0.00H, 16.1, 001000,
296380,99999, 20161213,   18.5, 8,   11.5, 8, 1023.0, 8, 1005.9, 8,  11.9, 8,  12.1, 8,  17.5, 999.9,   31.3*,  10.9*, 0.01E, 15.7, 001000,
296380,99999, 20161214,   32.9, 8,   30.4, 8, 1016.1, 8,  999.7, 8,   5.3, 7,  10.9, 8,  15.5,  23.3,   35.2*,  10.0 , 0.04E,999.9, 011000,
296380,99999, 20161215,   28.6, 8,   24.7, 8, 1010.4, 8,  993.9, 8,   6.8, 8,   8.7, 8,  13.6, 999.9,   32.5 ,  17.2*, 0.08F, 14.6, 001000,
296380,99999, 20161216,    8.8, 8,    5.6, 8, 1018.9, 8, 1001.6, 8,  10.3, 8,   3.1, 7,   3.9, 999.9,   15.6 ,  -0.6*, 0.16F, 15.0, 001000,
296380,99999, 20161217,    3.4, 8,   -0.2, 8, 1018.9, 8, 1001.3, 8,   7.5, 8,   4.9, 8,   5.8, 999.9,   10.4 ,  -5.1*, 0.22F, 15.4, 001000,
296380,99999, 20161218,   -0.4, 8,   -4.4, 8, 1024.3, 8, 1006.5, 8,   6.9, 8,   4.9, 8,   7.8, 999.9,    4.5*,  -7.6 , 0.04F, 16.5, 001000,
296380,99999, 20161219,    5.7, 8,    1.4, 8, 1023.9, 8, 1006.4, 8,   5.5, 8,  12.6, 8,  17.5,  19.4,   12.7*,  -2.7 , 0.06F, 16.9, 001000,
296380,99999, 20161220,   14.7, 8,   10.3, 8, 1023.9, 8, 1006.7, 8,   2.3, 8,  11.4, 8,  13.6,  21.4,   17.8*,  10.9 , 0.12F, 16.9, 001000,
296380,99999, 20161221,   -1.0, 8,   -5.8, 8, 1021.8, 8, 1004.0, 8,   6.0, 8,   9.5, 8,  15.5, 999.9,   20.8 , -25.1*, 0.16F, 18.1, 001000,
296380,99999, 20161222,  -22.7, 8,  -29.5, 8, 1033.4, 8, 1014.5, 8,   9.3, 8,   3.9, 8,   5.8, 999.9,  -19.3*, -27.6 , 0.00F, 18.9, 001000,
296380,99999, 20161223,  -23.6, 8,  -30.9, 8, 1029.5, 8, 1010.7, 8,   9.6, 8,   4.9, 8,   5.8, 999.9,  -18.2 , -32.1*, 0.02F, 18.5, 001000,
296380,99999, 20161224,  -18.9, 8,  -25.7, 8, 1034.9, 8, 1016.2, 8,  10.7, 8,   7.1, 6,   9.7, 999.9,   -8.1*, -33.0 , 0.00F, 18.5, 001000,
296380,99999, 20161225,   10.5, 8,    5.4, 8, 1027.9, 8, 1010.5, 8,   4.3, 8,  11.9, 8,  17.5, 999.9,   16.2*, -15.9 , 0.03F, 18.5, 001000,
296380,99999, 20161226,    8.0, 8,    3.6, 8, 1031.4, 8, 1013.8, 8,   5.7, 8,   5.8, 8,   7.8, 999.9,   10.9 ,  -1.8*, 0.01E,999.9, 001000,
296380,99999, 20161227,    5.2, 8,    1.6, 8, 1024.9, 8, 1007.3, 8,  11.0, 8,   5.6, 7,   9.7, 999.9,    9.7*,  -2.4*, 0.01F, 18.5, 001000,
296380,99999, 20161228,   15.6, 8,   10.8, 8, 1022.6, 8, 1005.5, 8,  10.2, 8,   8.7, 8,  11.7, 999.9,   25.7 ,  -3.1 , 0.01F, 18.5, 001000,
296380,99999, 20161229,   13.2, 8,    9.1, 8, 1022.6, 8, 1005.3, 8,   4.4, 8,   8.5, 8,   9.7, 999.9,   14.7 ,   9.0 , 0.04F, 19.3, 001000,
296380,99999, 20161230,   16.7, 8,   13.0, 8, 1021.7, 8, 1004.5, 8,   7.4, 8,   7.0, 8,   7.8, 999.9,   19.2*,  12.7 , 0.07F, 19.7, 001000,
296380,99999, 20161231,   21.8, 8,   18.5, 8, 1017.0, 8, 1000.2, 8,   5.8, 8,  13.6, 8,  15.5, 999.9,   23.4 ,  16.7 , 0.01F, 20.9, 001000,
296380,99999, 20170101,   21.8, 8,   18.3, 8, 1006.0, 8,  989.3, 8,   4.0, 8,  11.7, 8,  13.6,  25.3,   23.2*,  20.1 , 0.08F, 20.1, 001000,
296380,99999, 20170102,   22.7, 8,   19.0, 8, 1007.6, 8,  991.0, 8,   5.2, 7,   9.7, 8,  13.6,  19.4,   24.4 ,  20.1 , 0.04E,999.9, 001000,
296380,99999, 20170103,   24.3, 7,   20.5, 7, 1010.1, 7,  993.5, 7,   5.6, 7,   8.0, 7,  11.7, 999.9,   26.4*,  21.4 , 0.03F, 20.9, 011000,
296380,99999, 20170104,   28.9, 8,   25.1, 8, 1012.9, 8,  996.4, 8,   4.5, 8,  12.1, 8,  13.6, 999.9,   30.6*,  23.4 , 0.04F, 20.5, 001000,
296380,99999, 20170105,   29.3, 8,   24.7, 8, 1022.4, 8, 1005.7, 8,   9.9, 8,   8.7, 8,  11.7, 999.9,   30.4 ,  27.9*, 0.00F, 19.7, 001000,
296380,99999, 20170106,    4.8, 8,   -0.8, 8, 1039.3, 8, 1021.4, 8,  10.5, 8,   5.6, 8,   9.7, 999.9,   25.2 , -15.2*, 0.00F, 19.7, 001000,
296380,99999, 20170107,    0.5, 8,   -3.8, 8, 1038.2, 8, 1020.2, 8,   8.2, 8,   8.1, 6,  11.7, 999.9,   13.3*, -16.2 , 0.00F, 19.7, 001000,
296380,99999, 20170108,   19.7, 8,   15.9, 8, 1027.7, 8, 1010.7, 8,   7.7, 8,   8.7, 8,  15.5, 999.9,   22.8 ,   4.6 , 0.17F, 22.4, 001000,
296380,99999, 20170109,    7.4, 8,    1.7, 8, 1024.4, 8, 1006.8, 8,  10.2, 8,   8.7, 8,  15.5, 999.9,   23.4 , -15.3*, 0.10F, 22.8, 001000,
296380,99999, 20170110,   -7.9, 8,  -12.4, 8, 1028.7, 8, 1010.5, 8,  12.1, 8,   2.3, 5,   3.9, 999.9,   -2.6*, -20.6 , 0.00F, 22.8, 000000,
296380,99999, 20170111,    9.3, 8,    4.0, 8, 1014.9, 8,  997.6, 8,  12.3, 8,   7.0, 8,   9.7, 999.9,   12.9 ,  -9.6 , 0.00E,999.9, 000000,
296380,99999, 20170112,    6.2, 8,    1.0, 8, 1020.0, 8, 1002.5, 8,   3.9, 8,   6.3, 8,   7.8, 999.9,   10.0 ,   1.2*, 0.03E, 15.0, 001000,
296380,99999, 20170113,   -7.4, 8,  -12.5, 8, 1028.5, 8, 1010.4, 8,   6.8, 8,   3.9, 7,   7.8, 999.9,    1.9 , -15.3*, 0.04E,999.9, 001000,
296380,99999, 20170114,   -1.1, 8,   -5.3, 8, 1030.2, 8, 1012.3, 8,   6.2, 8,   5.3, 7,   7.8, 999.9,    6.8 , -17.5 , 0.06F, 23.6, 001000,
296380,99999, 20170115,  -12.8, 8,  -17.8, 8, 1040.3, 8, 1021.8, 8,   4.0, 8,   2.3, 6,   3.9, 999.9,   -5.4*, -21.1 , 0.01F, 24.0, 001000,
296380,99999, 20170116,   -8.7, 8,  -13.4, 8, 1040.0, 8, 1021.6, 8,   4.2, 8, 999.9, 0, 999.9, 999.9,   -1.1 , -16.6 , 0.03F, 24.0, 100000,
296380,99999, 20170117,   -4.4, 8,   -8.5, 8, 1041.1, 8, 1022.7, 8,   6.5, 7,   3.9, 7,   5.8, 999.9,   -0.8*, -12.1 , 0.00H, 24.0, 101000,
296380,99999, 20170118,   -3.9, 7,   -8.0, 7, 1038.8, 7, 1020.4, 7,   6.4, 7,   5.5, 7,   7.8, 999.9,    0.3 , -10.1 , 0.00E,999.9, 001000,
296380,99999, 20170119,   -4.3, 8,   -8.6, 8, 1037.0, 8, 1018.7, 8,   6.4, 8,   4.4, 7,   5.8, 999.9,   -1.1 , -10.7*, 0.01F, 24.0, 001000,
296380,99999, 20170120,    8.4, 8,    3.8, 8, 1026.7, 8, 1009.0, 8,   6.3, 8,   9.4, 7,   9.7, 999.9,   18.1*, -12.5 , 0.01F, 24.0, 001000,
296380,99999, 20170121,   18.8, 8,   14.3, 8, 1017.0, 8,  999.9, 8,   7.4, 8,  10.4, 8,  11.7, 999.9,   20.8*,  12.2 , 0.05F, 24.8, 001000,
296380,99999, 20170122,   16.7, 8,    9.4, 8, 1018.5, 8, 1001.3, 8,   8.0, 8,  10.4, 8,  11.7, 999.9,   19.4 ,  14.4*, 0.02F, 24.8, 001000,
296380,99999, 20170123,   23.2, 8,   18.4, 8, 1008.8, 8,  992.0, 8,   6.5, 8,  13.4, 8,  15.5,  29.1,   29.8 ,  12.9 , 0.02F, 23.6, 001000,
296380,99999, 20170124,   10.0, 8,    3.9, 8, 1022.5, 8, 1005.0, 8,  10.3, 8,  11.9, 8,  13.6, 999.9,   12.6 ,   8.2*, 0.01F, 24.0, 001000,
296380,99999, 20170125,   13.9, 8,    9.5, 8, 1024.0, 8, 1006.6, 8,   6.6, 8,  12.9, 8,  17.5,  27.2,   19.6*,   7.5 ,99.99 , 23.6, 001000,
296380,99999, 20170126,   -3.6, 8,   -9.5, 8, 1033.2, 8, 1014.9, 8,  11.3, 8,   3.9, 7,   5.8, 999.9,   14.4 , -23.8*, 0.08F, 24.8, 001000,
296380,99999, 20170127,  -12.4, 8,  -18.0, 8, 1037.7, 8, 1019.1, 8,  12.0, 8,   3.3, 7,   3.9, 999.9,    0.3 , -25.4 , 0.00F, 24.8, 000000,
296380,99999, 20170128,   -9.7, 8,  -16.4, 8, 1030.2, 8, 1011.8, 8,   5.3, 8,   2.8, 7,   5.8, 999.9,    7.5 , -19.3*, 0.00F, 24.4, 100000,
296380,99999, 20170129,   -7.8, 8,  -13.9, 8, 1032.5, 8, 1014.1, 8,  10.4, 8,   2.9, 6,   3.9, 999.9,    3.7 , -20.7 , 0.00F, 24.4, 000000,
296380,99999, 20170130,   -3.6, 8,   -8.5, 8, 1032.6, 8, 1014.3, 8,   8.2, 8,   5.5, 7,   7.8, 999.9,    3.9 , -12.1 , 0.00F, 24.4, 001000,
296380,99999, 20170131,    1.3, 8,   -3.0, 8, 1029.1, 8, 1011.1, 8,   9.8, 8,   5.3, 8,   7.8, 999.9,    6.3 ,  -8.0 , 0.00F, 24.4, 000000,
296380,99999, 20170201,    8.1, 8,    4.1, 8, 1024.8, 8, 1007.2, 8,   9.9, 8,   6.3, 8,  11.7, 999.9,   10.9*,  -1.7 , 0.00F, 24.4, 001000,
296380,99999, 20170202,   12.7, 8,    9.7, 8, 1022.6, 8, 1005.2, 8,   8.0, 8,   4.9, 8,   7.8, 999.9,   19.9 ,  -1.7*, 0.04F, 24.4, 001000,
296380,99999, 20170203,   16.6, 8,   13.5, 8, 1017.4, 8, 1000.2, 8,   7.5, 8,   3.2, 8,   5.8, 999.9,   22.1 ,  -2.2 , 0.03F, 25.2, 001000,
296380,99999, 20170204,   15.0, 8,    9.1, 8, 1016.0, 8,  998.8, 8,   6.5, 8,  12.9, 8,  15.5, 999.9,   25.2 ,   2.1*, 0.01F, 25.6, 001000,
296380,99999, 20170205,    1.1, 8,   -4.7, 8, 1032.4, 8, 1014.4, 8,   3.3, 8,  11.9, 8,  15.5, 999.9,    4.1 ,  -2.6*, 0.02F, 24.0, 001000,
296380,99999, 20170206,    3.2, 8,   -3.9, 8, 1042.1, 8, 1024.0, 8,  11.7, 8,   8.3, 8,  11.7, 999.9,    5.2 ,  -3.3 , 0.02F, 22.8, 001000,
296380,99999, 20170207,   10.2, 8,    1.2, 8, 1033.2, 8, 1015.5, 8,  12.7, 8,   8.5, 8,   9.7, 999.9,   14.4 ,   0.1 , 0.00F,999.9, 000000,
296380,99999, 20170208,    7.5, 8,   -0.9, 8, 1028.0, 8, 1010.3, 8,  14.2, 8,   5.3, 7,   9.7, 999.9,   15.6 ,   0.5*, 0.00F, 23.2, 000000,
296380,99999, 20170209,   19.6, 8,   11.6, 8, 1015.6, 8,  998.6, 8,  10.8, 8,   8.5, 8,  13.6, 999.9,   31.3*,  -3.3 , 0.00F, 23.2, 001000,
296380,99999, 20170210,   -6.3, 8,  -14.1, 8, 1025.4, 8, 1007.2, 8,   7.7, 8,  10.7, 8,  13.6, 999.9,   -3.1 , -10.8*, 0.03F, 24.0, 001000,
296380,99999, 20170211,  -14.7, 8,  -21.7, 8, 1035.8, 8, 1017.1, 8,   9.9, 8,   5.3, 8,   7.8, 999.9,   -8.0*, -25.1*, 0.02E, 23.2, 000000,
296380,99999, 20170212,  -17.7, 8,  -24.1, 8, 1041.5, 8, 1022.5, 8,  10.4, 8,   3.9, 8,   5.8, 999.9,   -9.4 , -27.0 , 0.00F, 23.2, 001000,
296380,99999, 20170213,  -12.2, 8,  -18.7, 8, 1040.4, 8, 1021.7, 8,   8.6, 8,   3.9, 8,   5.8, 999.9,   -4.2 , -23.8 , 0.00F, 23.2, 000000,
296380,99999, 20170214,   -7.4, 8,  -13.1, 8, 1037.1, 8, 1018.6, 8,   9.5, 8,   5.8, 8,   7.8, 999.9,    0.9 , -14.1 , 0.01F, 23.2, 001000,
296380,99999, 20170215,   -0.4, 8,   -8.2, 8, 1037.2, 8, 1019.0, 8,  11.5, 8,   5.8, 8,   7.8, 999.9,    5.5 , -14.3 , 0.00E, 23.2, 001000,
296380,99999, 20170216,    2.0, 8,   -5.9, 8, 1029.5, 8, 1011.6, 8,  12.7, 8,   4.3, 5,   5.8, 999.9,   13.6 ,  -7.2 , 0.00F, 23.2, 000000,
296380,99999, 20170217,    6.0, 8,    2.4, 8, 1017.2, 8,  999.6, 8,   5.8, 8,   4.2, 7,   5.8, 999.9,   15.1 ,  -7.6*, 0.24F, 23.2, 001000,
296380,99999, 20170218,   -3.1, 8,   -7.2, 8, 1028.0, 8, 1009.9, 8,  16.1, 8,   3.9, 8,   7.8, 999.9,   15.8 , -12.8 , 0.00F, 26.4, 000000,
296380,99999, 20170219,    0.8, 8,   -3.5, 8, 1021.8, 8, 1004.0, 8,   3.3, 8,   5.2, 6,  13.6, 999.9,   11.1 , -15.3 , 0.00F, 26.4, 001000,
296380,99999, 20170220,   14.9, 8,    9.9, 8, 1018.7, 8, 1001.4, 8,   3.9, 8,  14.1, 8,  19.4,  23.3,   20.5 ,   4.6 , 0.01E,999.9, 001000,
296380,99999, 20170221,   27.6, 8,   23.7, 8, 1016.3, 8,  999.5, 8,   4.1, 8,  14.6, 8,  17.5, 999.9,   32.0*,  12.9 , 0.05F, 24.4, 001000,
296380,99999, 20170222,   26.4, 8,   20.5, 8, 1023.3, 8, 1006.4, 8,   9.7, 8,  10.0, 8,  13.6, 999.9,   30.7 ,  16.5*, 0.00F, 24.0, 001000,
296380,99999, 20170223,   19.6, 8,   12.5, 8, 1029.4, 8, 1012.1, 8,  14.0, 8,   5.3, 8,   9.7, 999.9,   32.0 ,   7.9*, 0.00F, 24.0, 000000,
296380,99999, 20170224,   18.5, 8,    9.4, 8, 1025.8, 8, 1008.5, 8,  10.1, 8,   4.3, 5,   5.8, 999.9,   34.3*,   2.5 , 0.00E, 23.6, 000000,
296380,99999, 20170225,   15.9, 8,    9.9, 8, 1023.2, 8, 1005.9, 8,  12.3, 8,   4.4, 8,   5.8, 999.9,   26.6 ,   2.5 , 0.00F, 23.6, 000000,
296380,99999, 20170226,   22.3, 8,   18.8, 8, 1027.4, 8, 1010.3, 8,   9.0, 8,   8.0, 8,  13.6, 999.9,   28.9*,  12.2 , 0.00E, 13.8, 001000,
296380,99999, 20170227,   30.4, 8,   26.7, 8, 1027.9, 8, 1011.0, 8,  12.5, 8,   7.8, 8,   9.7, 999.9,   34.2 ,  24.3 , 0.05F, 24.0, 001000,
296380,99999, 20170228,   25.9, 8,   22.8, 8, 1028.8, 8, 1011.8, 8,   6.5, 8,   4.5, 6,   7.8, 999.9,   29.5 ,  22.3 , 0.04F, 23.6, 001000,
296380,99999, 20170301,   27.3, 8,   24.3, 8, 1023.2, 8, 1006.2, 8,   4.8, 8,   3.2, 8,   3.9, 999.9,   33.1 ,  24.1 , 0.15F, 25.2, 001000,
296380,99999, 20170302,   20.8, 8,   17.2, 8, 1026.7, 8, 1009.5, 8,   8.3, 8,   5.1, 8,   7.8, 999.9,   24.8 ,  16.5*, 0.12F, 26.8, 001000,
296380,99999, 20170303,   23.9, 8,   19.6, 8, 1030.5, 8, 1013.4, 8,   8.9, 8,  10.4, 8,  11.7, 999.9,   27.3 ,  14.7 , 0.00F, 26.4, 001000,
296380,99999, 20170304,   23.7, 8,   19.0, 8, 1034.1, 8, 1016.9, 8,  11.0, 8,   8.5, 8,  11.7, 999.9,   28.9 ,  17.8*, 0.06F, 26.0, 001000,
296380,99999, 20170305,   16.3, 8,   12.7, 8, 1036.1, 8, 1018.6, 8,  10.5, 8,   5.3, 8,   7.8, 999.9,   25.0 ,   5.7*, 0.00F, 26.4, 000000,
296380,99999, 20170306,   12.8, 8,    9.0, 8, 1034.5, 8, 1016.8, 8,   7.2, 8,   1.9, 6,   1.9, 999.9,   25.7 ,   3.0*, 0.00F, 26.4, 100000,
296380,99999, 20170307,   14.4, 8,    8.9, 8, 1029.1, 8, 1011.6, 8,   8.7, 8,   3.6, 6,   3.9, 999.9,   27.9 ,   1.0 , 0.00F, 26.4, 000000,
296380,99999, 20170308,   17.1, 8,   12.5, 8, 1025.4, 8, 1008.1, 8,   8.9, 8,   3.6, 8,   5.8, 999.9,   23.5 ,   7.2 , 0.00F, 26.4, 001000,
296380,99999, 20170309,   14.0, 8,    3.2, 8, 1032.9, 8, 1015.4, 8,  13.6, 8,   6.4, 7,   7.8, 999.9,   23.2 ,  -3.6*, 0.02F, 26.4, 001000,
296380,99999, 20170310,    8.2, 8,    0.9, 8, 1037.0, 8, 1019.2, 8,  10.6, 8,   2.8, 7,   5.8, 999.9,   25.0 ,  -6.2 , 0.00F, 26.4, 000000,
296380,99999, 20170311,   10.4, 8,    2.2, 8, 1036.4, 8, 1018.6, 8,  12.0, 8,   4.4, 8,   5.8, 999.9,   25.2 ,  -4.4 , 0.00F, 26.0, 000000,
296380,99999, 20170312,   16.3, 8,    5.1, 8, 1032.6, 8, 1015.1, 8,  14.1, 8,   8.3, 8,  11.7, 999.9,   26.2 ,  -0.4 , 0.00F, 26.0, 000000,
296380,99999, 20170313,   19.5, 8,    9.7, 8, 1024.2, 8, 1007.0, 8,  13.0, 8,   9.0, 8,   9.7, 999.9,   28.2 ,  10.6 , 0.00F, 25.6, 000000,
296380,99999, 20170314,   19.8, 8,   11.3, 8, 1020.4, 8, 1003.3, 8,  12.0, 8,   7.5, 8,  13.6,  21.4,   27.9 ,   8.1 , 0.00F, 25.6, 001000,
296380,99999, 20170315,   11.7, 8,    5.3, 8, 1030.3, 8, 1012.8, 8,  13.2, 8,   3.4, 8,   5.8, 999.9,   24.3 ,  -4.9*, 0.08F, 26.8, 001000,
296380,99999, 20170316,    8.1, 8,    0.9, 8, 1036.7, 8, 1018.8, 8,  10.6, 8,   2.2, 7,   5.8, 999.9,   24.4 ,  -7.6 , 0.00E, 26.8, 000000,
296380,99999, 20170317,    9.6, 8,    1.6, 8, 1036.3, 8, 1018.5, 8,  10.0, 8,   3.1, 5,   5.8, 999.9,   26.6 ,  -9.9 , 0.00E, 10.6, 100000,
296380,99999, 20170318,   13.2, 8,    0.5, 8, 1034.7, 8, 1017.0, 8,  11.5, 8,   3.6, 7,   5.8, 999.9,   32.4 ,  -8.1 , 0.00F, 26.4, 000000,
296380,99999, 20170319,   22.1, 8,    2.7, 8, 1032.2, 8, 1015.0, 8,  12.3, 8,   4.4, 8,   5.8, 999.9,   37.9 ,  -4.0 , 0.00F, 26.0, 000000,
296380,99999, 20170320,   23.2, 8,    5.6, 8, 1033.2, 8, 1016.0, 8,  11.4, 8,   3.2, 8,   5.8, 999.9,   40.8 ,   5.4 , 0.00F, 24.0, 000000,
296380,99999, 20170321,   28.8, 8,    8.4, 8, 1032.6, 8, 1015.5, 8,  10.7, 7,   3.9, 7,   5.8, 999.9,   43.5 ,   5.7 , 0.00F, 24.8, 000000,
296380,99999, 20170322,   26.9, 8,   11.7, 8, 1037.2, 8, 1020.0, 8,  13.4, 8,   2.9, 4,   3.9, 999.9,   43.5 ,  11.3 , 0.00F, 24.0, 000000,
296380,99999, 20170323,   23.5, 8,   12.0, 8, 1038.8, 8, 1021.5, 8,  14.1, 8,   2.9, 6,   3.9, 999.9,   41.9 ,   7.9 , 0.00F, 23.2, 000000,
296380,99999, 20170324,   32.5, 8,   14.1, 8, 1027.8, 8, 1011.0, 8,  11.2, 8,   5.1, 5,   9.7, 999.9,   50.0 ,   8.4 , 0.00F, 23.2, 000000,
296380,99999, 20170325,   32.9, 8,   27.6, 8, 1018.3, 8, 1001.6, 8,  12.3, 8,   9.5, 8,  13.6,  21.4,   35.2 ,  24.4 , 0.08F, 21.7, 011000,
296380,99999, 20170326,   27.1, 8,   22.5, 8, 1023.5, 8, 1006.6, 8,  10.8, 8,   3.9, 7,   7.8, 999.9,   35.2 ,  20.1 , 0.00F, 20.1, 000000,
296380,99999, 20170327,   32.2, 8,   29.1, 8, 1018.0, 8, 1001.4, 8,  11.0, 8,   6.3, 8,   9.7, 999.9,   35.8 ,  22.3 , 0.08F, 20.1, 001000,
296380,99999, 20170328,   36.5, 8,   31.2, 8, 1021.5, 8, 1004.9, 8,   9.8, 8,   9.5, 8,  11.7, 999.9,   41.0 ,  30.4 , 0.02F, 19.7, 001000,
296380,99999, 20170329,   38.2, 8,   31.5, 8, 1014.0, 8,  997.7, 8,  12.4, 8,   8.7, 8,  15.5, 999.9,   43.7 ,  32.5 , 0.00F, 18.1, 010000,
296380,99999, 20170330,   37.8, 8,   32.2, 8, 1007.7, 8,  991.5, 8,   8.1, 8,  10.7, 8,  17.5, 999.9,   42.8 ,  33.4*, 0.20F, 14.6, 110000,
296380,99999, 20170331,   33.4, 8,   24.4, 8, 1017.4, 8, 1000.9, 8,  12.0, 8,  14.3, 8,  17.5, 999.9,   36.0*,  30.9 , 0.20F, 11.4, 001000,
296380,99999, 20170401,   31.1, 8,   23.2, 8, 1011.7, 8,  995.1, 8,  10.4, 8,  11.7, 8,  13.6, 999.9,   39.7 ,  23.5*, 0.02F,  9.8, 001000,
