1,1,4,4,6,5,6,6,5,5,6,5
1,1,1,1,4,3,24,4,3,2,24,2
19,1,1,1,1,2,2,1,1,2,2,1
19,1,1,1,2,2,2,2,2,2,2,1
17,1,1,1,1,1,1,1,1,1,1,1
1,1,22,22,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,1,1,1
17,1,1,1,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,1,1,1
16,1,1,1,1,1,1,1,1,1,1,1
