1,1,7,1,9,1,8,25,1,1
11,1,1,29,1,13,1,1,22,1
13,1,1,10,21,21,1,1,13,1
1,1,1,1,23,1,4,4,1,3
11,1,1,1,1,1,1,1,11,1
5,1,1,30,1,1,7,31,1,1
1,1,1,29,1,1,1,1,1,1
11,1,1,28,1,13,1,1,1,1
1,1,1,1,9,1,26,25,1,1
11,1,1,29,1,13,1,1,9,1
